cod_adm,type_abb,name,denom_abb,denom_ext,denom_emp,name_abb,global_id,year_ctr,annofine,st_length
6117,LGO,LARGO,L.GO B.CESARI,LARGO BRUNO CESARI,BRUNO CESARI,L.GO B.CESARI,{3044F56C-BF5C-4B0F-86E6-5281E4E47589},,,33.86272176090
2080,VLE,VIALE,A. GRAMSCI,ANTONIO GRAMSCI,GRAMSCI,VLE A. GRAMSCI,{61433682-4F05-4D16-91C8-965A317DA2A5},,,325.33655570000
6128,PLE,PIAZZALE,G. BUONAMAICI,GIANFRANCESCO BUONAMICI,BUONAMICI,P.LE G. BUONAMAICI,{69CFCF2C-7EF1-422A-94B2-8A7249B34F98},,,35.73650069890
6112,VIA,VIA,SIROLO,SIROLO,SIROLO,VIA SIROLO,{D4463BDE-1BE6-4923-8991-35650957487E},,,108.06089260100
6119,PLE,PIAZZALE,S'ANNA DEL BONCIO,SANT'ANNA DEL BONCIO,ANNA DEL BONCIO,PIAZZALE SANT'ANNA DEL BONCIO,{69D4BA95-5418-4C02-B320-B7AC7E610D49},,,67.73052106990
6122,LGO,LARGO,LGO BEATO C. LIVIERO,LARGO BEATO CARLO LIVIERO,BEATO CARLO LIVIERO,LGO BEATO C. LIVIERO,{C66CFACA-F233-45C8-9E97-D37B1CB6BF24},,,73.18967312630
2350,VIA,VIA,DEL LAZZARETTO,DEL LAZZARETTO,LAZZARETTO,VIA DEL LAZZARETTO,{933AB707-E7AF-44B2-A93A-165FD61A1D83},,,115.87521439000
3925,STR,STRADA,DI RONDELLO,DI RONDELLO,RONDELLO,STR DI RONDELLO,{DC7A329C-0CA2-471A-8834-A9D08D6F827D},,,518.89096779900
6125,VIA,VIA,W. ANDERS,WLADISLAW ANDERS,ANDERS,VIA W. ANDERS,{AA9F1F70-DCF7-4533-A193-11B1502467A2},,,152.36934321200
4685,VLE,VIALE,TRIESTE,TRIESTE,TRIESTE,VLE TRIESTE,{6E6B0C43-C38D-4AC7-9D67-FE7A0CA9AF88},,,2844.22742021000
6124,PZA,PIAZZA,II C. A. POLACCO,II CORPO D'ARMATA POLACCO,CORPO D'ARMATA POLACCO,PZA II C. A. POLACCO,{5B236B8A-99F8-4D40-8F1E-67A7F8AB0457},,,33.03986341780
6126,LGO,LARGO,MONS. ALEGI,MONSIGNOR NICOLA ALEGI,ALEGI,LGO MONS. ALEGI,{31DCB2F7-9A61-45AC-B3D8-E6155C3A6EB9},"2013",,68.77979921920
6127,STR,STRADA,MURA CASTELLANE,DELLE MURA CASTELLANE,MURA CASTELLANE,STR MURA CASTELLANE,{F7C132C0-1FC2-40FF-ABC2-5308C4886CA3},"2013",,410.62692740400
4890,VLE,VIALE,XXIV MAGGIO,VENTIQUATTRO MAGGIO,VENTIQUATTRO MAGGIO,VLE XXIV MAGGIO,{5BE98C76-23A6-4539-963D-8F5F34C8AE44},,,568.62584858700
1770,STR,STRADA,FOSSO FIORENZUOLA,FOSSO FIORENZUOLA (str. soppessa 2013),FOSSO FIORENZUOLA,STR FOSSO FIORENZUOLA,{CF408749-4AC2-4C2F-92EE-744F2B6EC10C},,"2013",410.62692740400
885,PLE,PIAZZALE,G. CARDUCCI,GIOSUE' CARDUCCI,CARDUCCI,PLE G. CARDUCCI,{B952A802-2FF7-449D-8702-55D6B0C955EC},,,324.13070891400
6123,PAS,PASSAGGIO,LA VALLETTA,LA VALLETTA,LA VALLETTA,PAS LA VALLETTA,{F9CB20B1-320F-49C1-B725-234AF56472DA},"2012",,97.46051899880
3065,VIA,VIA,V. MONTI,VINCENZO MONTI,MONTI VINCENZO,VIA V. MONTI,{A2045FE5-E9C4-4896-9E48-259290A726B9},,,158.92204928400
4045,VIA,VIA,SAN DECENZIO,SAN DECENZIO,SAN DECENZIO,VIA SAN DECENZIO,{323009C9-9F0C-4514-858F-19AC8AAD909B},,,223.53905606800
3215,STR,STRADA,DEGLI OLMI,DEGLI OLMI,OLMI,STR DEGLI OLMI,{85002684-DC4A-4451-A15E-74AC803FCF36},,,1969.12635844000
6133,VIA,VIA,TAMIGI,TAMIGI,TAMIGI,VIA TAMIGI,{FDE19D43-0ECC-449B-981B-8ADB8ADA7BD1},,,128.31882444100
6131,VIA,VIA,SENNA,SENNA,SENNA,VIA SENNA,{714316E1-E10D-4A3C-A6D7-E285B31A71C6},,,86.95247626830
6130,VIA,VIA,DANUBIO,DANUBIO,DANUBIO,VIA DANUBIO,{C61FEFC8-E4E1-4979-B20B-582FC02D0809},,,298.83357783600
535,STR,STRADA,BOCCA DEL LUPO,BOCCA DEL LUPO,BOCCA DEL LUPO,STR BOCCA DEL LUPO,{F421C7AE-0908-4202-AEAC-8AA9F53EFDE9},,,1793.63840518000
130,STR,STRADA,DELL'ALTARELLO,DELL'ALTARELLO,ALTARELLO,STR DELL'ALTARELLO,{8AEF01EF-BFAE-45AC-916C-4029AFCE149D},,,2397.75359599000
6136,PLE,PIAZZALE,VITTIME DELL'HEYSEL,VITTIME DELL'HEYSEL,VITTIME DELL'HEYSEL,PLE VITTIME DELL'HEYSEL,{7B278083-2861-411B-84FE-9567E6A5C989},,,96.80743397570
3560,STR,STRADA,DEI PIOPPI,DEI PIOPPI,PIOPPI,STR DEI PIOPPI,{8BDE16BD-8C33-4047-A5B8-4FE30BA26990},,,2690.79451383000
6113,VIA,VIA,SARNANO,SARNANO,SARNANO,SARNANO,{0A9A407C-1C5F-4D1C-BE5C-2A754095B30A},"2013",,112.22075067000
1605,VIA,VIA,FERMO,FERMO,FERMO,VIA FERMO,{3A17DD63-CD85-4341-95DD-FA0AE9671AF1},,"2013",699.76880949800
1245,VIA,VIA,DELLA CONCORDIA,DELLA CONCORDIA,CONCORDIA,VIA DELLA CONCORDIA,{4AA105CD-E2F4-42BB-8B80-63585BAE3F44},,,563.88215265800
3640,VIA,VIA,PONTE VECCHIO,PONTE VECCHIO,PONTE VECCHIO,VIA PONTE VECCHIO,{4B769DED-F1E4-482E-A62A-809BEF2A1112},,,389.66384644800
3655,STR,STRADA,DELLA POZZETTA,DELLA POZZETTA,POZZETTA,STR DELLA POZZETTA,{CB34AF5C-E885-44B6-9880-F5D4C51A547D},,,825.45553455600
3930,VIA,VIA,DELLE RONDINI,DELLE RONDINI,RONDINI,VIA DELLE RONDINI,{F63EC88A-19D2-4B11-9039-D8FA0E0B87EE},,,1216.02875963000
4830,STR,STRADA,DELLA VALLUGOLA,DELLA VALLUGOLA,VALLUGOLA,STR DELLA VALLUGOLA,{C42441D4-0911-43F8-96A0-3F22EA717812},,,2336.22361249000
1595,STR,STRADA,DEI FENATACCI,DEI FENATACCI,FENATACCI,STR DEI FENATACCI,{0ED9CD64-8299-4EF0-BF79-B6DE23F3FFBA},,,3275.67051278000
6134,LGO,LARGO,RODANO,RODANO,RODANO,LARGO RODANO,{CF88AC92-4053-4D16-A149-DD947950A447},,,31.85547388830
625,VIA,VIA,BORMIDA,BORMIDA,BORMIDA,VIA BORMIDA,{5D75A660-F08C-4ABD-A701-4551B2C36F1F},,,137.42524140400
715,VIA,VIA,BURANO,BURANO,BURANO,VIA BURANO,{146BE637-444D-4D1E-99E4-E47A084AB133},,,206.51929376300
3555,VIA,VIA,DEI PINI,DEI PINI,PINI,VIA DEI PINI,{7794ACB5-D72D-42D5-A0E8-DC2E2D4E8288},"2013",,175.10005905100
935,STR,STRADA,DI CASALE,DI CASALE,CASALE,STR DI CASALE,{09249CB4-3453-4F8E-92E2-1B53A8C6F7C8},,,1670.48828820000
6129,STR,STRADA,DI LUCAGNANO,VICINALE DI LUCAGNANO,LUCAGNANO,STR VICINALE DI LUCAGNANO,{D75FE454-C1B4-480F-9AB4-783BD6F10EF2},,,230.12620931200
6135,LGO,LARGO,L. MICCICHE,LINO MICCICHE,MICCICHE,LGO. L.MICCICHE,{4A369204-7D05-486F-B2D9-80C0AB20D163},"2014",,45.94066972250
6137,VIA,VIA,VIA A.PERONI,VIA A.PERONI,ALESSANDRO PERONI,VIA A.PERONI,{6F7B6921-B2F6-49B5-9DDA-1C6AF772455C},,,264.10018625900
0,,,,,,,{514D36F3-D9CD-4C6E-8FF1-731DAF66F767},"2005",,102.22723500700
0,,,,,,,{24871186-0791-4D83-B48C-06F00C709625},"2005",,93.45208986190
3135,VIA,VIA,L. NEGRELLI,LUIGI NEGRELLI,NEGRELLI,VIA L. NEGRELLI,{E7FDAA27-0907-4F81-ADCA-543088332A4D},,,695.35821133100
2447,PZA,PIAZZA,S. LOMBARDINI,SOLINDO LOMBARDINI,LOMBARDINI,PZA S. LOMBARDINI,{B5C05A21-ABB5-439E-808F-5C5968042113},,,47.50337665170
4565,VIA,VIA,P. TOGLIATTI,PALMIRO TOGLIATTI,TOGLIATTI,VIA P. TOGLIATTI,{B2D85C0D-6587-42E2-B98B-37A0AF746D36},,,927.02160728500
3905,STR,STRADA,RONCAGLIA VECCHIA,RONCAGLIA VECCHIA,RONCAGLIA VECCHIA,S. RONCAGLIA VECCHIA,{C8E090AD-1ED7-4BE9-BE80-ACFF384AA227},,,806.24311278600
3635,STR,STRADA,DEL PONTE NUOVO,DEL PONTE NUOVO,PONTE NUOVO,STR DEL PONTE NUOVO,{DFD4CF25-7DE4-4CD7-BED2-927EA945691B},,,1305.37035038000
2755,VIA,VIA,S. MERCADANTE,SAVERIO MERCADANTE,MERCADANTE,VIA S. MERCADANTE,{2824722D-E982-445E-A430-709F3C8D2BC2},,,502.85237924400
4650,STR,STRADA,TREBBIO SCONFITTA,DEL TREBBIO SCONFITTA,TREBBIO SCONFITTA,STR TREBBIO SCONFITTA,{CDCB0E3E-3CEA-4559-BA4C-D7309ED20F11},,,2541.21119921000
2105,STR,STRADA,DELLA GROTTACCIA,DELLA GROTTACCIA,GROTTACCIA,STR DELLA GROTTACCIA,{455D6F18-DAFC-44A1-950A-874BEEB75DAD},,,1794.83948065000
6132,VIA,VIA,VOLGA,VOLGA,VOLGA,VIA VOLGA,{347EE477-CAD1-4DEE-A063-672765576A86},,,92.37664352860
6139,PZA,PIAZZA,PZA T. PROVINI,PIAZZA T. PROVINI,TARQUINIO PROVINI,PZA T. PROVINI,{D3E163AD-D4E8-4651-ABB3-1A6AFC1A699E},,,105.39694170700
6138,VIA,VIA,A. PIZZIOLI,ARMANDO PIZZIOLI,PIZZIOLI,VIA A. PIZZIOLI,{344ABAB8-0761-47D5-BC75-EE4B6035B927},,,450.73172703700
4905,VLE,VIALE,G. VERDI,GIUSEPPE VERDI,VERDI,VLE G. VERDI,{7A8FD194-0FDB-47D2-AC14-2723BF0B5691},,,593.60426756400
3610,VIA,VIA,M. POLO,MARCO POLO,POLO,VIA M. POLO,{30BC8265-F38E-4EA4-A220-750D12DD58B6},,,621.97178170100
3952,VIA,VIA,R. ROSSELLINI,ROBERTO ROSSELLINI,ROSSELLINI,VIA R. ROSSELLINI,{3DF48AC1-5B64-488C-8814-DEA7AB199CDB},,,118.02245789900
6121,PLE,PIAZZALE,CADUTI DI KINDU,CADUTI DI KINDU,CADUTI DI KINDU,PLE CADUTI DI KINDU,{255528EF-447C-4177-85D5-8ECD82D8EA5E},,,64.31925413460
735,STR,STRADA,DEI CACCIATORI,DEI CACCIATORI,CACCIATORI,STR DEI CACCIATORI,{E02C7922-7340-4794-9009-32A98554A9B6},,,2743.05474370000
4115,VIA,VIA,SAN MARTINO,SAN MARTINO,SAN MARTINO,VIA SAN MARTINO,{DB3BE544-DB8D-4B53-9EB6-DF7F93723AB8},,,453.82646094700
6142,VIA,VIA,LAGO DI PILATO,LAGO DI PILATO,LAGO DI PILATO,VIA LAGO DI PILATO,{C5EBE4F2-8C0F-4EA9-9392-5D707823A12F},,,479.87689282500
6140,VIA,VIA,C. ZECCHI,CARLO ZECCHI,ZECCHI,VIA C. ZECCHI,{6DC6C472-4E12-4CF4-A78D-962803388071},,,137.52079934100
2274,VIA,VIA,LAGO DI RESIA,LAGO DI RESIA,LAGO DI RESIA,VIA LAGO DI RESIA,{5DC8421D-95F2-405F-9ACC-897877A827B5},,,372.13306071200
1635,STR,STRADA,FERRIERA,FERRIERA,FERRIERA,STR FERRIERA,{C4CB9E82-B57D-4DDD-B287-72BCB9823BE0},,,3163.64630894000
4355,VIA,VIA,SOLFERINO,SOLFERINO,SOLFERINO,VIA SOLFERINO,{CC8F34C9-28D5-4EBA-94F8-EDFAD3827E70},,,2484.11706250000
6120,VIA,VIA,DEI CARPINI,DEI CARPINI,CARPINI,VIA DEI CARPINI,{B49BF165-3B5C-4BA6-AB7A-7769BF283874},,,421.43092076900
6141,VIA,VIA,VIA,LAGO DI FIASTRA,LAGO DI FIASTRA,VIA LAGO DI FIASTRA,{B37046D5-EE15-482A-AF5E-BFCFE9DA79D8},,,348.18076034300
6143,PZA,PIAZZA,LAGO DI MERCATALE,LAGO DI MERCATALE,LAGO DI MERCATALE,LAGO DI MERCATALE,{70AA6B8C-4887-456A-A798-C7E2F2FFDF2D},,,58.68603592900
0,,,,,,,{72442772-056F-425C-8FBF-6307174A153A},"2005",,165.61864307100
1495,STR,STRADA,DELLA FABBRECCIA,DELLA FABBRECCIA,FABBRECCIA,STR DELLA FABBRECCIA,{AE80BE68-15B1-49A3-AA88-4AB57B669814},,,2573.81412281000
840,VIA,VIA,DEI CANONICI,DEI CANONICI,CANONICI,VIA DEI CANONICI,{3817B3C8-E6A9-4E23-BA2D-4E5D702A5E07},,,2191.74143169000
0,,,,,,,{1036B240-2236-49A8-B0DD-91F6D2028FEB},"2005",,199.91640325500
0,,,,,,,{63A29241-CECE-4822-B21F-4EF661ACA567},"2005",,163.09028991900
4020,STR,STRADA,IN SALA,IN SALA,SALA,STR IN SALA,{C8C1153E-611D-452C-BB75-C944816279C8},,,5327.36163493000
3765,VIA,VIA,DELLE REGIONI,DELLE REGIONI,REGIONI,VIA DELLE REGIONI,{72DE3972-9105-46EF-9291-EDD6E55BA3E1},,,6911.69799032000
0,,,,,,,{02945BC7-7A67-4456-9ABC-0E666B51602A},"2005",,186.43224479500
2340,VIA,VIA,DEL LAVORO,DEL LAVORO,LAVORO,VIA DEL LAVORO,{B71D581F-F082-40A1-9AAC-84103A8F3D3B},,,1089.58186712000
0,,,,,,,{501E5236-2BEB-4ABE-B69F-8917A9AC7860},,,88.79606452230
1120,STR,STRADA,DELLA CHIUSA,DELLA CHIUSA,CHIUSA,STR DELLA CHIUSA,{A6953CFF-5745-45F2-B404-6BB4FECA360A},,,1759.20797961000
785,STR,STRADA,DELLA CAMPANARA,DELLA CAMPANARA,CAMPANARA,STR DELLA CAMPANARA,{8B8F579D-7A51-45CE-ADE2-1D4B13AC2A45},,,3727.85063938000
2085,STR,STRADA,DELLA GRANCIA,DELLA GRANCIA,GRANCIA,STR DELLA GRANCIA,{D2CD63A2-7E93-4F32-B98E-1B2DAC0E981B},,,1984.49378057000
1130,STR,STRADA,DI CIARCIANO,DI CIARCIANO,CIARCIANO,STR DI CIARCIANO,{04BBBB44-EAB2-4F3F-BAD6-3D32F5DF6DF2},,,2832.86268800000
0,,,,,,,{349826B9-83E7-4F3A-9EBE-473BA42B6812},,,165.74154762300
0,,,,,,,{1B1EBB89-6C32-459F-98B1-1981F5112B40},,,102.18526714500
2275,VIA,VIA,LAGO MAGGIORE,LAGO MAGGIORE,LAGO MAGGIORE,VIA LAGO MAGGIORE,{B87DADE6-7E4B-4136-A392-3B5069AF223B},,,3194.00519364000
0,,,,,,,{7CD65048-E114-4007-B46C-43C424C4080D},"2005",,153.36769518600
1680,STR,STRADA,DEL FOGLIA,DEL FOGLIA,FOGLIA,STR DEL FOGLIA,{B34789AD-598E-49C2-92D7-B307BC522728},,,3148.49809266000
2000109,V,VIA,,DELLA RONDA,,,{E954B932-CF5C-4BEB-B60F-A322C7376DBE},,,364.65479768500
0,,,,,,,{03132DC8-5C3A-49A3-9A40-C5FB328392C9},"2005",,153.12559604300
0,,,,,,,{3A74ED62-CD34-4D63-934F-6C54B3B47687},,,158.36055678300
2985,STR,STRADA,DI MONTEFELTRO,DI MONTEFELTRO,MONTEFELTRO,STR DI MONTEFELTRO,{E78CD4CE-61BD-40DE-BFE9-BB9EC08C010B},,,8064.17243428000
6510,ita,A14,Uscita A14,Uscita Autostrada A14,Uscito A14,Uscita A14,{2774AAE0-D4BB-479A-899C-9BCF0B42A620},,,1743.72390479000
0,,,,,,,{E35B48B7-D802-49AB-9810-E7DF9A5ECD6B},"2005",,226.21602335300
1745,STR,STRADA,FORNACE VECCHIA,FORNACE VECCHIA,FORNACE VECCHIA,STR FORNACE VECCHIA,{4F6D2EE3-8FB4-4B87-9C50-6903035021F8},,,1485.48240523000
2000120,V,VIA,,FALCONE E BORSELLINO,,,{705FF30D-3F19-48E5-ADEA-E9162AEFB1E3},,,373.68110440100
2000116,V,VIA,,GIOVAN BATTISTA PERGOLESI,,,{D17C62E0-8B0E-4B97-9E70-A099E96A2250},,,128.85522680100
2000115,V,VIA,,GIOACCHINO ROSSINI,,,{8CAB3D46-C33B-4EA5-A5E8-037A7370C242},,,283.79165792800
2000072,V,VIA,,SILVESTRO BETTI,,,{CECEA8F1-8F7E-41D8-8FDE-143491B16337},,,423.57073878100
2000071,V,VIA,,SAN PAOLINO,,,{F2AFC9CC-DA87-4816-91EA-963B07C81E57},,,215.85511804000
2000015,V,VIA,,ROMA,,,{DE15BA44-C8EB-4B31-84DF-CA23131024C8},,,660.80929236900
1485,VIA,VIA,DELLE ESPOSIZIONI,DELLE ESPOSIZIONI,ESPOSIZIONI,VIA DELLE ESPOSIZIONI,{AA5E23AD-5281-4881-9DCC-CC269654ED0C},,,1343.67819130000
0,,,,,,,{AAA034A7-9797-4ED7-A70F-A9E1CAE53539},"2005",,157.75711223900
0,,,,,,,{FFC20D94-B41B-421A-8AFE-28927550F89F},,,165.28428801100
17,VIA,VIA,DEGLI ABETI,DEGLI ABETI,ABETI,VIA DEGLI ABETI,{D126A311-8A49-4E28-8DC5-62B559E750E8},,,1100.77876810000
2000128,V,VIA,,ITALO CALVINO,,,{02D30F69-EB26-483F-BFE1-2EBEB9FDE0B7},,,1185.10994623000
2000077,V,VIA,,MONTECIPOLLINO,,,{7C8550F2-940F-4E02-929D-D1B6BDC3444B},,,476.31272546000
2000019,V,VIA,,VALBONA,,,{5300B7BB-81D7-458E-AB68-3FDF1F1492C9},,,2869.38060896000
2000017,V,VIA,,DEI BRIGANTI,,,{19A8330C-0959-485F-851D-6D653FAEE35E},,,516.17645411500
2000127,V,VIA,,LUIGI PIRANDELLO,,,{085A7BE5-E9A8-493E-BE4D-D2F8D795A8C1},,,188.36938321300
0,,,,,,,{82A0486E-8A63-429F-A02E-CE94C6F724DD},"2005",,180.58850154400
2000132,V,VIA,,DELLE DECIME,,,{53042C0D-7FF8-4504-A0E8-F627ABAF0E09},,,138.65082162700
2000079,V,VIA,,DELLA QUERCIA,,,{8E7DD69B-A6EE-4B00-AE84-6FFCF3C887F3},,,209.64544591100
0,,,,,,,{403FA51A-EE68-40F5-B1E7-9BB6CF5D634B},"2005",,153.91490016400
0,,,,,,,{36B03CBE-7A96-452C-9167-39B20FA54F1D},,,225.72985832200
1825,VIA,VIA,Y. GAGARIN,YURI GAGARIN,GAGARIN,VIA Y. GAGARIN,{9E04448C-31C7-4CB3-B90D-846DF797F7DE},,,3401.16224974000
3477,VIA,VIA,SANDRO PERTINI,SANDRO PERTINI,PERTINI,VIA SANDRO PERTINI,{82E355D4-FE1C-478D-9BCE-700F0F1A385B},,,3940.92095820000
2000111,PZA,PIAZZA,,DELL'EURO,,,{0DAAC8BE-BDD1-49C6-9200-84B4819EB2F1},,,50.44325976710
2000083,V,VIA,,PORTANILE,,,{783BDC9F-5A36-434F-A71C-4F30CA82F0D5},,,53.22819632460
2000082,PZA,PIAZZA,,EUROPA,,,{AAFF2F24-04C2-4063-A899-2E29822B7B6E},,,20.42940808690
2000067,PZA,PIAZZA,,DEL LEGATO,,,{6BFCA5BE-4995-4383-8614-6742C50BA025},,,35.72523390890
0,,,,,,,{173B565A-C144-4430-A1C5-F4C93AA39053},"2005",,216.71855085200
0,,,,,,,{3E6FF737-0FF4-4573-95A4-3832E6DC0136},,,84.45275452700
2000129,STR,STRADA,,DI GAVIANO,,,{912062FC-6AE9-43A6-AFA4-342BD3BCD2DE},,,1582.07569558000
2000121,V,VIA,,LUCIO BATTISTI,,,{619A9FA6-A024-4ABF-9CBA-818E71EF5376},,,3065.51989872000
4130,STR,STRADA,DI SANTA COLOMBA,DI SANTA COLOMBA,SANTA COLOMBA,STR DI SANTA COLOMBA,{5CFA75F4-AD20-4043-AEF9-89E5BF39A409},,,1974.56148132000
2000113,V,VIA,,DELLE SERRE,,,{1B869A2B-986F-4F21-90D7-AED1AC9189E4},,,1885.41659714000
2000110,V,VIA,,DEL LUCHINO,,,{35E3EE33-0927-4009-8886-239131C99526},,,442.69744344500
4555,STR,STRADA,TIMAVO,TIMAVO,TIMAVO,STR TIMAVO,{4D344AB7-49C7-4A8D-87AA-000F075E9253},,,822.83781057600
0,,,,,,,{D0FFBB79-CBFC-4DE0-A3B3-F8158F4C226A},"2009",,121.15934483800
2000123,V,VIA,,GIULIO TURCATO,,,{8FB0A4F8-53C1-491D-8E96-0E7B1A9C7DA3},,,466.42970890400
2000073,PZA,PIAZZA,,MOLINO TORRE,,,{33E918C4-5A8E-4D2F-A32A-7F80EC600C7A},,,33.41920589350
2000007,V,VIA,,FARNETO,,,{729D0453-BDE6-4B8E-9362-9EB80CE9DBFE},,,186.00138041300
2000001,V,VIA,,BORGO,,,{6EC3AAEB-AADA-4C01-BCB1-906A77BE93F4},,,1032.02379914000
2000131,V,VIA,,G.C. MARINELLA SERVITA,,,{7B803FEE-B4EB-48B1-99A3-00A4A64A4C89},,,112.89896545600
2000112,V,VIA,,DELL'ARCANGELO,,,{F69AE4BA-A35A-4865-ADEA-1D7F1028B73F},,,885.35658898100
2000108,V,VIA,,DELLA TORRE CAMPANARIA,,,{77A36F8F-480B-42D8-9F5C-5C864722FF24},,,1320.62326086000
2000076,V,VIA,,DI VILLA MANCINI,,,{35BB1FCF-F7E2-4FE1-B9DC-B8F06DCF02B3},,,344.41665710800
2000074,V,VIA,,DELLE ANTICHE MURA,,,{48F003C2-C0F4-4289-8AA1-BE3B7A38E340},,,134.58371556500
2000009,V,VIA,,GUGLIELMO MARCONI,,,{09419092-C589-4C46-BD47-7C9BA0BCDCC2},,,1304.82223502000
2000013,V,VIA,,ONDEDEI,,,{AA2EB694-08E3-491A-97D2-948ED37F9E61},,,54.37225239990
2000005,V,VIA,,CIRCONVALLAZIONE,,,{A097E708-515A-4985-B76B-371D3E530623},,,368.46952012500
2000003,V,VIA,,CASTELLO B,,,{F1416782-CC9B-47A2-AE7C-49AA721F073B},,,3239.35480035000
2000118,V,VIA,,COSTANZA MONTI,,,{DAE1AE74-06CB-437E-AEA2-ACE7A8BFA2F7},,,395.97028241500
2000016,V,VIA,,SANT' ANGELO,,,{E121C24D-B15A-445A-B40D-DC6D80CA01AB},,,1855.74264185000
2000126,STR,STRADA,,DELLA CROCE,,,{9A0A2D00-5E1D-4DBE-8BB3-7950C0BAAE5D},,,700.43512821800
2000114,V,VIA,,DEL PURGATORIO,,,{1B9DD51B-BBAF-49F5-B193-CDB14254C59F},,,8637.57055664000
2000078,V,VIA,,ENRICO FERMI,,,{37C3AE6A-1DFF-4CBC-965C-DF639823D593},,,68.53912161580
2000070,V,VIA,,RONCO,,,{8B95AA55-8D63-4A7E-9EA2-17EF3346AC57},,,2171.94035095000
2000069,V,VIA,,ARZILLA,,,{CF0A90FD-1745-42C5-9DD0-FE944D497A7E},,,2882.78077707000
2000068,V,VIA,,LUCAIONE,,,{F6704BC5-B028-484C-9A7A-736CD8F1D67E},,,4348.88483981000
2000012,V,VIA,,MONTE SANTA MARIA,,,{F456EE8A-C0C1-426A-ABF1-CE37F2216542},,,1664.42951930000
2000010,V,VIA,,MOLINI,,,{CDFA2890-C53A-447C-9CF8-EB0BC3B192D5},,,3820.74986791000
2000006,V,VIA,,CONVENTINO,,,{A6ED7DC2-C053-412C-B40B-FA1DC8AA3F41},,,1349.35486321000
2000002,V,VIA,,CANARECCHIA,,,{91ABC64D-E7D9-46A5-93E4-01CC0C031199},,,6509.18132291000
2000008,V,VIA,,LUBIANA,,,{87713C96-C7B5-41C6-AFF8-91288BC55D76},,,4004.28088940000
2000130,V,VIA,<Null>,VALTERMINE,,,{8C377FD9-DBF8-4CA5-9A8D-56ED826AD04E},,,1961.68360336000
4160,STR,STRADA,DI SANT'ANDREA,DI SANT'ANDREA,SANT'ANDREA,STR DI SANT'ANDREA,{7ADA734F-408E-4C26-AA72-9A470F5F889B},,,1343.37766314000
2000124,V,VIA,,OSVALDO LICINI,,,{C52DB48F-90C3-45FC-9B50-239CB7A75ADC},,,522.13643093200
2000075,V,VIA,,BERNARDINO FABBRI,,,{5183FDD7-818A-43AC-B9ED-A6E79357DD7F},,,561.93578716600
0,,,,,,,{F6C5A74B-6434-46AD-94CC-CED7D75A9E4D},,,156.27670290000
3340,VIA,VIA,PANTANO,PANTANO,PANTANO,VIA PANTANO,{87190170-1FDB-49AA-8048-62C45EF9ECD3},,,1353.70154083000
165,STR,STRADA,ANGELO CUSTODE,DELL'ANGELO CUSTODE,ANGELO CUSTODE,STR ANGELO CUSTODE,{898908C5-66F4-41E3-A47D-568EED6DF9AB},,,2816.03574651000
0,,,,,,,{86D41DF0-DF2E-4BD5-B1F5-6B7DD3B39731},,,159.17329757300
1250,STR,STRADA,DEI CONDOTTI,DEI CONDOTTI,CONDOTTI,STR DEI CONDOTTI,{07C654EB-34C5-4F16-AC1F-2258D434565F},,,2597.95980999000
6144,VIA,VIA,E. BERLINGUER,ENRICO BERLINGUER,BERLINGUER,VIA E. BERLINGUER,{B4249640-3AC8-4618-A4E2-F13DAF2DD713},,,1352.28954935000
2000,VIA,VIA,G. GIORGI,GIORGIO GIORGI,GIORGI,VIA G. GIORGI,{17C1F110-5823-4A35-B0A7-A0E9897BB31A},,,716.36662032600
2000125,V,VIA,,SCIPIONE,,,{0D5F149B-5D9F-4A00-B00D-D29DB1E6FD36},,,434.54812055100
0,,,,,,,{2D56B336-0B57-4DAB-89EE-15A27A52E963},,,142.71727724400
2450,VIA,VIA,C. LOMBROSO,CESARE LOMBROSO,LOMBROSO,VIA C. LOMBROSO,{FAFB8706-2CE1-4859-BDFC-BFC2381DD9D7},"1996",,383.42634955200
2450,VIA,VIA,C. LOMBROSO,CESARE LOMBROSO,LOMBROSO,VIA C. LOMBROSO,{F2E83222-A679-4915-A3C3-CEDF0D9288E3},,,441.05379942900
4945,VIA,VIA,G. VILLANI,GIOVANNI VILLANI,VILLANI,VIA G. VILLANI,{16DF75B1-E27A-4539-ADC6-B512E5A7A930},,,372.67128523900
2000011,V,VIA,,MOMBAROCCIO,,,{F2FC7762-AD02-49E2-9CAA-6C19009422A1},,,5789.22178309000
2000014,V,VIA,,PETRICCI,,,{B6151769-FBB2-4658-A570-DD078ED56F39},,,8855.81032613000
2000122,V,VIA,,FABRIZIO DE ANDRE',,,{0675D0ED-A2D6-4955-B92D-B08597748D22},,,422.42368475000
2000145,V,VIA,,DEI POZZI,,,{E0EE3A19-4CDD-42E3-A5C7-B16471169DC7},,,123.76272263600
1875,VIA,VIA,D. GARRONE,DINO GARRONE,GARRONE,VIA D.GARRONE,{73F55715-CFB7-4206-990C-40CA95AF981D},,,74.59299737020
2000081,Pza,PIAZZA,,E.MONTI,,,{0E053522-E5A7-4D5A-9439-0DE9B0544B47},,,14.16092583960
3345,STR,STRADA,PANTANO CASTAGNI,PANTANO CASTAGNI,PANTANO CASTAGNI,STR PANTANO CASTAGNI,{414B24CC-F987-4171-9312-4AB1D2C8F5E2},,,1263.46528782000
