objectid,gistat_sez,perimeter,cod_istat,pro_com,sez2001,sez,cod_tipo,cod_stagno,cod_fiume,cod_lago,cod_laguna,cod_val_p,cod_zona_c,cod_is_amm,cod_is_lac,cod_is_mar,cod_area_s,cod_mont_d,loc,loc2001,tipo_loc,sez2011,tipo_loc_n,loc2011,cod_tipo_s,cod_asc,shape_leng,st_area_sh,st_length_
8690,0.00000000,380.67108441,11041044,41044,410440000220.00000000,220,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000220.00000000,1,4104410008.00000000,0,"1",380.74143658,8265.34104115000,380.41217437100
8691,0.00000000,374.39331766,11041044,41044,410440000143.99993896,144,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000143.99993896,1,4104410008.00000000,0,"1",374.83981727,4869.29700200000,374.51983839600
8692,0.00000000,265.18224630,11041044,41044,410440000648.00000000,648,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000648.00000000,1,4104410008.00000000,0,"7",265.50017842,4368.42650357000,265.27886643500
8693,0.00000000,304.50839285,11041044,41044,410440000214.00000000,214,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000214.00000000,1,4104410008.00000000,0,"1",304.51486981,5681.98869746000,304.25272754000
8694,0.00000000,495.72359092,11041044,41044,410440000958.00000000,958,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000958.00000000,1,4104410008.00000000,12,"7",496.04260574,8166.34700012000,495.63989623600
8695,0.00000000,76.00881559,11041044,41044,410440000178.00006104,178,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000178.00006104,1,4104410008.00000000,0,"1",76.16144532,375.13754611500,76.09615910020
8696,0.00000000,379.63047835,11041044,41044,410440000639.00000000,639,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000639.00000000,1,4104410008.00000000,0,"7",379.89970647,7737.33505496000,379.58150329200
8697,0.00000000,258.23848951,11041044,41044,410440000181.00000000,181,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000181.00000000,1,4104410008.00000000,0,"1",259.04134842,2880.55489716000,258.81931629000
8698,0.00000000,485.91460348,11041044,41044,410440000949.00000000,949,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000949.00000000,1,4104410008.00000000,12,"7",486.26300341,14208.49419810000,485.87189072900
8699,0.00000000,294.06745235,11041044,41044,410440000335.99993896,336,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000335.99993896,1,4104410008.00000000,0,"9",294.20494526,5388.41533156000,293.95043573300
8700,0.00000000,3131.71560840,11041044,41044,410440000664.00000000,1123,0,0,0,0,0,0,0,0,0,0,0,0,40001,4104410008.00000000,1,410440001123.00000000,4,4104440001.00000000,0,"5",3179.19471936,408394.32965700002,3176.57714352000
8701,0.00000000,1467.74346651,11041044,41044,410440000658.00006104,658,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000658.00006104,1,4104410008.00000000,0,"5",1468.60689615,66529.08473860000,1467.38006947000
8702,0.00000000,395.76665758,11041044,41044,410440000468.00006104,468,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000468.00006104,1,4104410008.00000000,0,"3",396.29741947,7104.73785649000,395.95759408900
8703,0.00000000,582.39296183,11041044,41044,410440000710.00000000,710,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000710.00000000,1,4104410008.00000000,0,"5",582.79597859,13193.49665810000,582.30571434400
8704,0.00000000,267.34148057,11041044,41044,410440000473.00000000,473,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000473.00000000,1,4104410008.00000000,0,"3",267.49030340,4245.27864065000,267.26209518200
8705,0.00000000,1296.46012430,11041044,41044,410440000518.00000000,518,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000518.00000000,1,4104410008.00000000,0,"3",1297.75812920,45042.40904930000,1296.65800572000
8706,0.00000000,492.67292956,11041044,41044,410440000499.00006104,499,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000499.00006104,1,4104410008.00000000,0,"3",492.98294014,12539.70973910000,492.56378209500
8707,0.00000000,257.75077451,11041044,41044,410440000474.00000000,474,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000474.00000000,1,4104410008.00000000,0,"3",256.33104703,3854.60764135000,256.11257204600
8708,0.00000000,303.85015047,11041044,41044,410440000337.00006104,337,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000337.00006104,1,4104410008.00000000,0,"9",303.97517211,5844.44357364000,303.71238566800
8709,0.00000000,348.08137928,11041044,41044,410440000471.00000000,471,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000471.00000000,1,4104410008.00000000,0,"3",346.95210223,7369.72839859000,346.65547900400
8710,0.00000000,607.94272853,11041044,41044,410440000711.00000000,711,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000711.00000000,1,4104410008.00000000,0,"5",608.68853927,13351.36476210000,608.17621715800
8711,0.00000000,1193.55006625,11041044,41044,410440000952.00000000,1032,0,0,0,0,0,0,0,0,0,0,0,0,40001,4104410008.00000000,1,410440001032.00000000,4,4104440001.00000000,0,"7",2586.58202309,185877.37964400000,2584.52361299000
8712,0.00000000,398.67289521,11041044,41044,410440000348.00000000,348,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000348.00000000,1,4104410008.00000000,0,"9",399.01175712,9021.22339278000,398.66617866900
8713,0.00000000,287.12626176,11041044,41044,410440000470.00000000,470,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000470.00000000,1,4104410008.00000000,0,"3",286.90205175,4621.39326931000,286.65653663500
8714,0.00000000,905.59910269,11041044,41044,410440000378.00000000,378,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000378.00000000,1,4104410008.00000000,0,"9",906.65267627,26422.93658080000,905.86395519100
8715,0.00000000,774.14197996,11041044,41044,410440000684.99993896,685,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000684.99993896,1,4104410008.00000000,0,"5",774.83484649,27695.70284420000,774.18768952700
8716,0.00000000,339.66512965,11041044,41044,410440000506.00000000,506,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000506.00000000,1,4104410008.00000000,0,"3",339.77306121,7371.63640409000,339.48353621600
8717,0.00000000,1224.29806323,11041044,41044,410440000685.99993896,686,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000685.99993896,1,4104410008.00000000,0,"5",732.97909143,20933.50807470000,732.36678959900
8718,0.00000000,875.56231732,11041044,41044,410440000511.00000000,511,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000511.00000000,1,4104410008.00000000,0,"3",876.24207124,39865.52667860000,875.49669460500
9864,0.00000000,350.67847559,11041044,41044,410440000596.00006104,596,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000596.00006104,1,4104410008.00000000,0,"3",350.89399338,6925.42245287000,350.59710635600
9865,0.00000000,350.31363146,11041044,41044,410440000578.00000000,578,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000578.00000000,1,4104410008.00000000,0,"9",350.77190762,6951.36428231000,350.47169919400
9866,0.00000000,585.22172259,11041044,41044,410440000437.00000000,437,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000437.00000000,1,4104410008.00000000,0,"9",586.04944812,20061.71834530000,585.54037198900
9867,0.00000000,389.21673239,11041044,41044,410440000043.99993896,44,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000043.99993896,1,4104410008.00000000,0,"1",389.52061546,9349.62241870000,389.18578951000
9868,0.00000000,339.89261296,11041044,41044,410440000264.00000000,264,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000264.00000000,1,4104410008.00000000,0,"2",337.22124291,5530.45579694000,336.93344826000
9870,0.00000000,348.06596864,11041044,41044,410440000033.00000000,33,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000033.00000000,1,4104410008.00000000,0,"1",347.93936642,7548.23942674000,347.64135943200
9992,0.00000000,315.89142416,11041044,41044,410440000538.00000000,538,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000538.00000000,1,4104410008.00000000,0,"3",315.91856945,4392.79614151000,315.64858592600
9871,0.00000000,617.34217902,11041044,41044,410440000050.00006104,50,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000050.00006104,1,4104410008.00000000,0,"1",618.04107322,18383.02303460000,617.50834752400
9872,0.00000000,320.54672679,11041044,41044,410440000787.00006104,787,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000787.00006104,1,4104410008.00000000,0,"7",321.00897913,5600.12575381000,320.74784684200
8788,0.00000000,801.46403693,11041044,41044,410440000595.00006104,595,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000595.00006104,1,4104410008.00000000,0,"3",802.21247786,29479.65965540000,801.53176618300
8789,0.00000000,887.47215394,11041044,41044,410440000427.99993896,428,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000427.99993896,1,4104410008.00000000,0,"9",887.96495086,26821.81231930000,887.19742407000
9924,0.00000000,252.38341149,11041044,41044,410440000697.00000000,697,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000697.00000000,1,4104410008.00000000,0,"5",252.51796009,3033.93110643000,252.30584843000
9954,0.00000000,404.86145168,11041044,41044,410440000409.00000000,409,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000409.00000000,1,4104410008.00000000,0,"9",405.06578010,8489.89226532000,404.71555699700
9955,0.00000000,508.84058910,11041044,41044,410440000526.99993896,527,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000526.99993896,1,4104410008.00000000,0,"3",509.19223384,10899.94010980000,508.75991375700
9956,0.00000000,434.19842855,11041044,41044,410440000565.00000000,565,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000565.00000000,1,4104410008.00000000,0,"3",434.85894972,9979.23316996000,434.48657890600
8809,0.00000000,290.33520167,11041044,41044,410440000404.00006104,404,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000404.00006104,1,4104410008.00000000,0,"9",290.98002014,4808.28775562000,290.72710778200
9982,0.00000000,2611.97955172,11041044,41044,410440000569.00000000,1022,0,0,0,0,0,0,0,0,0,0,0,0,40001,4104410008.00000000,1,410440001022.00000000,4,4104440001.00000000,0,"9",2744.10320893,270340.18173800001,2741.73747513000
8810,0.00000000,1652.14192157,11041044,41044,410440001005.99993896,1167,0,0,0,0,0,0,0,0,0,0,0,0,40001,4104440001.00000000,4,410440001166.99993896,4,4104440001.00000000,0,"9",8644.61175626,1612266.60397999990,8636.92194816000
8811,0.00000000,599.57096236,11041044,41044,410440000416.00000000,416,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000416.00000000,1,4104410008.00000000,0,"9",600.32459400,15947.47056800000,599.80409179200
8864,0.00000000,327.71791240,11041044,41044,410440000572.00000000,572,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000572.00000000,1,4104410008.00000000,0,"9",327.95916142,6323.72533123000,327.67770095800
8865,0.00000000,1726.66427681,11041044,41044,410440000573.00000000,1021,0,0,0,0,0,0,0,0,0,0,0,0,40001,4104410008.00000000,1,410440001021.00000000,4,4104440001.00000000,0,"9",1559.72752959,113706.58568900000,1558.38693321000
8866,0.00000000,599.92721189,11041044,41044,410440000436.00006104,436,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000436.00006104,1,4104410008.00000000,0,"9",600.41456487,15680.75042490000,599.89352498100
8867,0.00000000,1777.37119980,11041044,41044,410440000594.00006104,594,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000594.00006104,1,4104410008.00000000,0,"3",1938.68879339,88265.79326290000,1937.04202187000
9957,0.00000000,369.68966246,11041044,41044,410440000410.00000000,410,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000410.00000000,1,4104410008.00000000,0,"9",369.94913906,8098.33601219000,369.62960910200
9958,0.00000000,815.17825428,11041044,41044,410440000866.00000000,866,0,0,0,0,0,0,0,0,0,0,0,0,20004,4104420002.00000000,2,410440000866.00000000,2,4104420004.00000000,0,"3",812.87689373,25850.94597330000,812.19187200000
9959,0.00000000,3585.58263185,11041044,41044,410440000978.00006104,1142,0,0,0,0,0,0,0,0,0,0,0,0,30002,4104430002.00000000,3,410440001142.00000000,3,4104430002.00000000,12,"6",3253.42445560,604422.44394300005,3250.93190196000
9960,0.00000000,2665.20957502,11041044,41044,410440000851.00006104,1153,0,0,0,0,0,0,0,0,0,0,0,0,10016,4104410016.00000000,1,410440001153.00000000,1,4104410016.00000000,0,"6",2128.76170861,192966.92805799999,2127.07906942000
9961,0.00000000,568.09580466,11041044,41044,410440000983.00000000,983,0,0,0,0,0,0,0,0,0,0,0,0,40001,4104440099.00000000,4,410440000983.00000000,4,4104440001.00000000,0,"4",566.97661675,10080.40550700000,566.48855162300
9962,0.00000000,449.13078503,11041044,41044,410440000861.00000000,861,0,0,0,0,0,0,0,0,0,0,0,0,20021,4104420021.00000000,2,410440000861.00000000,2,4104420021.00000000,0,"4",449.62489489,8786.07738852000,449.27789225300
9963,0.00000000,1737.18986737,11041044,41044,410440000921.00000000,1119,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440001119.00000000,1,4104410008.00000000,0,"3",1152.37611153,48700.50234490000,1151.39645674000
9964,0.00000000,843.85041056,11041044,41044,410440000877.99993896,878,0,0,0,0,0,0,0,0,0,0,0,0,20003,4104420003.00000000,2,410440000877.99993896,2,4104420003.00000000,0,"4",844.79387287,15562.66772880000,844.09355321000
9965,0.00000000,2846.99175416,11041044,41044,410440000858.00000000,858,0,0,0,0,0,0,0,0,0,0,0,0,10005,4104410005.00000000,1,410440000858.00000000,1,4104410005.00000000,0,"4",3317.92156499,140302.64082500001,3315.37083504000
9966,0.00000000,30049.87825150,11041044,41044,410440000997.00000000,1100,0,0,0,0,0,0,0,0,0,0,0,0,40001,4104440001.00000000,4,410440001099.99993896,4,4104440001.00000000,0,"8",9628.47504865,1228742.71885000006,9620.87538323000
9967,0.00000000,14832.97897900,11041044,41044,410440001000.00000000,1136,0,0,0,0,0,0,0,0,0,0,0,0,40001,4104440001.00000000,4,410440001136.00006104,4,4104440001.00000000,0,"8",6854.70590786,1321598.38290000008,6849.16830226000
9968,0.00000000,1610.67189232,11041044,41044,410440000282.00000000,282,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000282.00000000,1,4104410008.00000000,0,"8",1612.09704531,75852.38943440000,1610.75078117000
9969,0.00000000,982.13257680,11041044,41044,410440000907.99993896,908,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000907.99993896,1,4104410008.00000000,0,"8",982.99127508,42686.83004970000,982.16828673200
9970,0.00000000,351.28292695,11041044,41044,410440000944.00006104,944,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000944.00006104,1,4104410008.00000000,0,"8",351.51216759,5938.58173350000,351.21892770300
9971,0.00000000,1061.09406483,11041044,41044,410440000942.99993896,943,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000942.99993896,1,4104410008.00000000,0,"8",1062.21280806,45322.30261260000,1061.32252934000
9972,0.00000000,2026.66570206,11041044,41044,410440000759.00000000,759,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000759.00000000,1,4104410008.00000000,0,"2",2027.83336128,108036.95043600000,2026.14270476000
9973,0.00000000,552.40914705,11041044,41044,410440000280.00000000,280,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000280.00000000,1,4104410008.00000000,0,"2",552.84162056,17358.39646180000,552.37876267500
9974,0.00000000,10197.22208510,11041044,41044,410440001012.00006104,1174,0,0,0,0,0,0,0,0,0,0,0,0,40001,4104440001.00000000,4,410440001174.00000000,4,4104440001.00000000,0,"10",9369.83583508,2406806.52273999993,9362.92646997000
9975,0.00000000,15296.84323740,11041044,41044,410440000998.00000000,998,0,0,0,0,0,0,0,0,0,0,0,0,40001,4104440001.00000000,4,410440000998.00000000,4,4104440001.00000000,0,"4",15408.77702840,5450538.37918000016,15395.36274380000
9976,0.00000000,1749.56438602,11041044,41044,410440001010.00006104,1197,0,0,0,0,0,0,0,0,0,0,0,0,40001,4104440001.00000000,4,410440001196.99993896,4,4104440001.00000000,0,"4",4377.96201053,907427.28645899997,4374.19757797000
9977,0.00000000,829.29651603,11041044,41044,410440000864.00000000,864,0,0,0,0,0,0,0,0,0,0,0,0,20004,4104420004.00000000,2,410440000864.00000000,2,4104420004.00000000,0,"3",901.54565256,20808.51679200000,900.78112361200
9978,0.00000000,325.43679740,11041044,41044,410440000418.00000000,418,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000418.00000000,1,4104410008.00000000,0,"9",325.69657041,6039.99524101000,325.41374638000
9979,0.00000000,927.19130010,11041044,41044,410440000585.00000000,585,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000585.00000000,1,4104410008.00000000,0,"3",927.56465573,47590.44815090000,926.78065062800
9980,0.00000000,649.69373016,11041044,41044,410440000539.00000000,539,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000539.00000000,1,4104410008.00000000,0,"3",650.33659019,15169.78119420000,649.78196800500
9981,0.00000000,316.68599927,11041044,41044,410440000403.00006104,403,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000403.00006104,1,4104410008.00000000,0,"9",317.05284412,5744.96821374000,316.77729558600
10003,0.00000000,324.50588754,11041044,41044,410440000203.00000000,203,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000203.00000000,1,4104410008.00000000,0,"1",324.74635155,5514.12917661000,324.46803225000
9983,0.00000000,785.13897967,11041044,41044,410440000419.00000000,419,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000419.00000000,1,4104410008.00000000,0,"9",786.40037021,27632.70869160000,785.71619674900
9984,0.00000000,2089.57545305,11041044,41044,410440000667.00000000,667,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000667.00000000,1,4104410008.00000000,0,"5",2091.03633662,101984.04327700000,2089.28819124000
9985,0.00000000,304.30831131,11041044,41044,410440000530.00006104,530,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000530.00006104,1,4104410008.00000000,0,"3",304.66875075,5264.46852441000,304.40962608700
9986,0.00000000,512.51210065,11041044,41044,410440000527.99993896,528,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000527.99993896,1,4104410008.00000000,0,"3",512.94597027,11269.25686000000,512.51077054100
9987,0.00000000,298.65657964,11041044,41044,410440000674.00000000,674,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000674.00000000,1,4104410008.00000000,0,"5",298.86540024,4795.53931438000,298.61566394700
9988,0.00000000,342.07849724,11041044,41044,410440000531.00006104,531,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000531.00006104,1,4104410008.00000000,0,"3",342.64403219,6709.19012290000,342.35246816900
9989,0.00000000,1418.86994373,11041044,41044,410440000438.00000000,438,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000438.00000000,1,4104410008.00000000,0,"9",1417.92295317,76035.92293900000,1416.68688577000
9990,0.00000000,749.89054896,11041044,41044,410440000586.00000000,586,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000586.00000000,1,4104410008.00000000,0,"3",750.53788111,27592.91309990000,749.90249139900
9991,0.00000000,337.84810401,11041044,41044,410440000417.00000000,417,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000417.00000000,1,4104410008.00000000,0,"9",338.33898793,6853.28376168000,338.04555698900
11151,0.00000000,370.06844782,11041044,41044,410440000043.00000000,43,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000043.00000000,1,4104410008.00000000,0,"1",370.37613064,8486.58963847000,370.05807580500
9993,0.00000000,360.68506335,11041044,41044,410440000411.00000000,411,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000411.00000000,1,4104410008.00000000,0,"9",361.00938489,7890.63079540000,360.69754285900
9994,0.00000000,1345.31245013,11041044,41044,410440000568.00000000,568,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000568.00000000,1,4104410008.00000000,0,"9",1346.38817510,46028.83523960000,1345.23421657000
9995,0.00000000,364.60939054,11041044,41044,410440000537.00000000,537,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000537.00000000,1,4104410008.00000000,0,"3",365.15101908,6871.98364697000,364.83964911400
9996,0.00000000,329.93357828,11041044,41044,410440000529.00006104,529,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000529.00006104,1,4104410008.00000000,0,"3",330.46082226,6092.50377546000,330.17983713900
9997,0.00000000,180.80952284,11041044,41044,410440000165.00000000,165,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000165.00000000,1,4104410008.00000000,0,"1",181.10676992,1330.83341435000,180.95110818000
9998,0.00000000,260.40370031,11041044,41044,410440000167.00000000,167,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000167.00000000,1,4104410008.00000000,0,"1",425.74347567,10870.22164300000,425.37758561200
9999,0.00000000,381.21848806,11041044,41044,410440000615.00000000,615,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000615.00000000,1,4104410008.00000000,0,"7",380.31213180,3977.95716025000,379.99230575700
10000,0.00000000,18086.43148590,11041044,41044,410440001004.99993896,1186,0,0,0,0,0,0,0,0,0,0,0,0,40001,4104440001.00000000,4,410440001186.00000000,4,4104440001.00000000,0,"10",2623.98671370,319509.00159599999,2621.94539042000
10001,0.00000000,342.78584923,11041044,41044,410440000342.00000000,342,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000342.00000000,1,4104410008.00000000,0,"3",343.01698162,5111.40114427000,342.72264609800
10002,0.00000000,164.22842349,11041044,41044,410440000931.00000000,931,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000931.00000000,1,4104410008.00000000,0,"7",164.33504871,1580.04407639000,164.19783985100
10004,0.00000000,427.75044667,11041044,41044,410440000137.00000000,137,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000137.00000000,1,4104410008.00000000,0,"1",428.04502191,7020.73940351000,427.68025519000
10005,0.00000000,1015.61990610,11041044,41044,410440000740.00000000,740,0,0,0,0,0,0,0,0,0,0,0,0,40001,4104410008.00000000,1,410440000740.00000000,4,4104440001.00000000,0,"6",1016.97155450,49261.95077150000,1016.14279076000
10006,0.00000000,20919.84018260,11041044,41044,410440000994.00000000,1189,0,0,0,0,0,0,0,0,0,0,0,0,40001,4104440001.00000000,4,410440001189.00000000,4,4104440001.00000000,0,"8",6457.31757175,1036881.27093000000,6452.51624394000
10007,0.00000000,248.63430470,11041044,41044,410440000695.00000000,695,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000695.00000000,1,4104410008.00000000,0,"5",249.15694951,3417.97292239000,248.94782588000
10008,0.00000000,1293.04253260,11041044,41044,410440001017.00000000,1017,0,0,20217,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440001017.00000000,1,4104410008.00000000,0,"7",1294.28863425,17227.36810370000,1293.19544737000
11150,0.00000000,715.13788552,11041044,41044,410440000093.00000000,93,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000093.00000000,1,4104410008.00000000,0,"1",716.03050755,29831.90579770000,715.41830117700
10009,0.00000000,6364.07449902,11041044,41044,410440001015.00000000,1015,0,0,20217,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440001015.00000000,1,4104410008.00000000,0,"7",6369.97243061,236711.99414299999,6364.71236966000
10010,0.00000000,19203.65855920,11041044,41044,410440000988.00000000,988,0,0,20217,0,0,0,0,0,0,0,0,0,40001,4104440001.00000000,4,410440000988.00000000,4,4104440001.00000000,0,"6",19218.11958870,938770.90776600002,19203.00027160000
10011,0.00000000,300.81024930,11041044,41044,410440000415.00000000,415,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000415.00000000,1,4104410008.00000000,0,"9",300.87060094,5617.07314116000,300.61001630200
10012,0.00000000,377.26473817,11041044,41044,410440000587.00000000,587,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000587.00000000,1,4104410008.00000000,0,"3",377.78960237,8712.79594230000,377.46912247700
10013,0.00000000,699.03410260,11041044,41044,410440000535.00000000,535,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000535.00000000,1,4104410008.00000000,0,"3",699.44269808,20939.84257830000,698.84532698100
10014,0.00000000,327.75686127,11041044,41044,410440000414.00000000,414,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000414.00000000,1,4104410008.00000000,0,"9",328.24201098,5242.13049993000,327.95782854500
10015,0.00000000,512.54886192,11041044,41044,410440000587.99993896,588,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000587.99993896,1,4104410008.00000000,0,"3",512.66603414,11064.79865060000,512.23055454200
10016,0.00000000,785.50423967,11041044,41044,410440000669.00000000,669,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000669.00000000,1,4104410008.00000000,0,"5",786.00679632,19611.24909410000,785.35057290800
10017,0.00000000,349.72097631,11041044,41044,410440000570.00000000,570,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000570.00000000,1,4104410008.00000000,0,"9",349.74380666,4520.38936922000,349.44370648100
10018,0.00000000,1412.62389897,11041044,41044,410440000935.00000000,935,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000935.00000000,1,4104410008.00000000,0,"6",1683.88322068,140211.03873000000,1682.50989918000
11138,0.00000000,539.67356590,11041044,41044,410440000756.00006104,756,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000756.00006104,1,4104410008.00000000,0,"6",540.33095270,9703.46396697000,539.89137011400
11139,0.00000000,378.37622844,11041044,41044,410440000738.00000000,738,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000738.00000000,1,4104410008.00000000,0,"6",378.73699620,7666.61346757000,378.42752220300
11140,0.00000000,870.32117603,11041044,41044,410440000453.00000000,453,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000453.00000000,1,4104410008.00000000,0,"9",683.07756539,24155.59512120000,682.47366112200
